Job Id,Experience,Qualifications,Work Type,Job Title,Role,Job Description,Skills,Company
244f5169-a0b5-47f1-895a-247cb2662101,2 to 15 Years,BCA,Part-Time,Chemical Engineer,Quality Control Engineer,"Monitor and maintain product quality standards, perform inspections, and implement quality control procedures.","Quality control processes Quality assurance standards (e.g., ISO) Statistical analysis Inspection techniques Documenting quality issues Root cause analysis Communication with production teams Problem-solving Attention to detail Technical knowledge",Caterpillar
5159336e-37fe-4298-8c84-70c8a99e9eed,5 to 11 Years,B.Tech,Contract,Data Entry Clerk,Administrative Assistant,"An Administrative Assistant provides administrative support to the organization, including scheduling, document management, and assisting in day-to-day operations.",Office management Administrative tasks Communication and organization,Metro AG
3f99bbc7-86fc-465e-a864-7087cc8c3387,5 to 8 Years,PhD,Part-Time,Systems Administrator,IT Support Specialist,"IT Support Specialists provide technical assistance to end-users, troubleshooting hardware and software problems, setting up equipment, and maintaining IT infrastructure.",Technical troubleshooting Hardware and software support Customer service Problem-solving Communication,Cisco Systems
92f0ea55-c06b-4f8f-b596-65eb36c20f09,2 to 9 Years,MCA,Intern,UX/UI Designer,Interaction Designer,Interaction Designers specialize in designing user interactions within digital interfaces. They create meaningful and engaging user experiences by considering user behaviors and system responses.,Interaction design principles User behavior and psychology Wireframing and prototyping tools Animation and micro-interaction design Collaborative design processes,IBM (International Business Machines Corporation)
7b2d6d37-1607-42f6-bbdd-d29cdf701036,1 to 13 Years,MBA,Contract,Art Director,Art Curator,"An Art Curator is responsible for managing and preserving a collection of artworks. They curate exhibitions, acquire new pieces, and educate the public about the art.",Art history and knowledge Art curation and exhibition planning Collections management Art market trends Cultural awareness,Walmart
c2513d38-1609-45c3-a87a-6c0e485aa761,2 to 9 Years,BCA,Intern,Procurement Manager,Supplier Diversity Manager,"Promote diversity and inclusion in the supply chain, manage supplier diversity programs, and assess supplier performance.",Supplier diversity programs Diversity and inclusion initiatives Supplier assessment and certification Data collection and reporting Vendor outreach and engagement Strategic planning Communication skills Relationship building Attention to diversity and inclusion principles,Lloyds Banking Group
b6077a7f-d0d6-4e6c-be42-4b8c013de063,4 to 15 Years,BCA,Temporary,Purchasing Agent,Supply Chain Coordinator,"A Supply Chain Coordinator manages supply chain operations, coordinates logistics, and ensures the seamless flow of goods and materials throughout the supply chain network.",Supply chain logistics Inventory management Communication skills Problem-solving Vendor coordination,Qube Holdings
f705ea3d-8ebc-429c-ba9a-d4e03ce643bb,4 to 11 Years,PhD,Contract,Brand Ambassador,Product Demonstrator,"Product Demonstrators showcase products to potential customers. They explain features, answer questions, and help customers make informed purchase decisions.",Product knowledge Demonstrating skills Sales techniques Customer engagement Communication skills,C.H. Robinson Worldwide
27cd4b3a-cef1-433e-bbef-cdba27a563dd,4 to 14 Years,M.Tech,Intern,Electrical Engineer,Controls Engineer,"Controls Engineers specialize in industrial automation, designing and implementing control systems for machinery and manufacturing processes. They optimize efficiency and safety.",Control system design PLC programming Automation Instrumentation System integration,Peter Kiewit Sons
62db2748-508a-45ad-b42c-8a7ab7c9551c,2 to 11 Years,B.Tech,Part-Time,SEO Specialist,SEO Analyst,"SEO Analysts optimize websites for search engines, conduct keyword research, analyze performance metrics, and implement strategies to improve search rankings.","Search engine optimization Keyword research SEO tools (e.g., Google Analytics, SEMrush) On-page and off-page optimization",Western Union Company
6a6effd6-f207-4647-bf61-391b358d192b,5 to 15 Years,M.Com,Contract,Registered Nurse,Staff Nurse,"A Staff Nurse provides patient care, administers medications, and collaborates with healthcare teams to ensure the well-being of patients in clinical settings.",Nursing care Patient assessment Medical knowledge,Waste Management
56f1d42b-09de-46be-9be5-c9625a35d41e,4 to 14 Years,M.Com,Part-Time,Environmental Consultant,Sustainability Consultant,"Sustainability Consultants advise organizations on sustainable practices and strategies. They assess environmental impact, recommend sustainability initiatives, and assist in the development and implementation of sustainable policies.",Sustainability consulting Sustainability assessments Sustainable practices Green building standards Environmental policies Client communication,Hyatt Hotels Corporation
e9f98121-6ab1-4cf4-9478-d997d101522f,3 to 10 Years,BA,Part-Time,Occupational Therapist,Geriatric Occupational Therapist,A Geriatric Occupational Therapist works with elderly individuals to address age-related health issues and maintain independence and quality of life.,"Geriatric assessment and evaluation Geriatric-specific occupational therapy techniques Aging-related conditions (e.g., dementia, arthritis) Fall prevention strategies Care coordination with healthcare teams Assistive technology for seniors Patient advocacy Empathy and compassion Communication skills",United Technologies Corporation
3f83b929-7356-41db-a892-c30ac7abeeb8,4 to 10 Years,BA,Contract,HR Coordinator,Training Coordinator,"Training Coordinators design and implement employee training programs. They assess training needs, develop training materials, and facilitate training sessions to enhance employees skills and knowledge.",Training program coordination Training material development Learning management systems,Berkshire Hathaway
8c9ef00a-cbf2-4108-b8d6-063b4899c1de,5 to 14 Years,PhD,Intern,Copywriter,Creative Copywriter,"Creative Copywriters craft engaging and persuasive copy for marketing materials, advertisements, and content marketing campaigns. They use their writing skills to captivate audiences and convey brand messages effectively.",Creative writing Copywriting Advertising copy Content creation Brand storytelling Marketing campaigns Proofreading and editing,Vistra
a3c29c5e-b8a9-4997-92ed-9d27f647c400,2 to 15 Years,B.Com,Contract,Nurse Practitioner,Acute Care Nurse Practitioner,"Acute Care Nurse Practitioners focus on managing acute and critical medical conditions, often working in hospitals or emergency care settings.",Acute care nursing Emergency medicine Critical care Diagnostic tests Treatment planning,Berkeley Group Holdings
e3d8eb94-2e03-47d4-ad88-74847d2daf67,0 to 15 Years,B.Com,Full-Time,Nurse Manager,Nurse Educator,"Nurse Educators are responsible for teaching and mentoring nursing students and healthcare professionals. They develop and deliver educational programs, assess learning outcomes, and ensure the competence of nursing staff.",Nursing education Curriculum development Clinical instruction Assessment and evaluation Educational technology Communication skills,Foot Locker
02e57d81-10e8-480e-a7b7-021a30bf1af3,1 to 12 Years,B.Com,Intern,Digital Marketing Specialist,Social Media Manager,"Social Media Managers oversee an organizations social media presence. They create and schedule content, engage with followers, and analyze social media metrics to drive brand awareness and engagement.","Social media platforms (e.g., Facebook, Twitter, Instagram) Content creation and scheduling Social media analytics and insights Community engagement Paid social advertising",General Dynamics
6329d581-4398-45d4-b5ec-17545c21134a,3 to 14 Years,M.Com,Part-Time,UX/UI Designer,User Interface Designer,"User Interface Designers focus on the visual and interactive aspects of digital interfaces. They design layouts, buttons, and other elements to ensure a cohesive and visually appealing user interface.","UI design principles and best practices Graphic design tools (e.g., Adobe Photoshop, Illustrator) Typography and color theory Visual design and layout Responsive design",Sanmina
b538d64d-e7d8-4f6e-8511-f440d99e8ae8,5 to 8 Years,M.Tech,Temporary,Account Manager,Sales Account Manager,"A Sales Account Manager is responsible for building and maintaining relationships with clients, identifying their needs, and proposing tailored solutions to achieve sales targets.",Account management Sales strategy Negotiation and closing skills,Becton Dickinson
352f0534-eb4e-43bf-b189-b2152db722a0,1 to 12 Years,BA,Intern,Environmental Consultant,Environmental Impact Analyst,"Environmental Impact Analysts assess the environmental consequences of projects or activities. They conduct studies, analyze data, and provide recommendations to minimize adverse environmental effects and promote sustainable practices.",Environmental impact analysis Data collection and analysis Environmental regulations Reporting GIS (Geographic Information Systems) Technical writing,Ford Motor Company
1f193aeb-9513-4737-a4c2-767c35b8703e,1 to 8 Years,BA,Temporary,Pharmaceutical Sales Representative,Sales Representative,"Sales Representatives promote and sell products or services to customers, build relationships, and meet sales targets through effective communication and negotiation.",Sales techniques and strategies Relationship building CRM software usage Product knowledge Negotiation and closing skills,Westlake
4d3b66e7-ab87-4427-970a-94a62b5c8dc9,5 to 15 Years,BBA,Temporary,Financial Planner,Tax Planner,"Assist clients with tax planning, minimize tax liabilities, and stay up-to-date with tax laws and regulations.",Tax planning strategies Tax law knowledge Financial analysis Retirement planning Estate planning Client relationship management Tax optimization Communication skills Attention to detail Tax software proficiency Regulatory compliance,The Kraft Heinz Company
c0675dd5-2198-48e6-8d62-9beb8a1fc053,0 to 11 Years,MCA,Contract,Mechanical Designer,CAD Technician,Create and modify technical drawings using computer-aided design (CAD) software for various engineering projects.,Computer-aided design (CAD) software Technical drawing Blueprint interpretation Drafting standards Engineering principles Collaboration with engineers Problem-solving Attention to detail Communication skills 3D modeling (if applicable),TPG Telecom
db1d3363-4a39-4354-8e42-b2f969a613ae,1 to 10 Years,MBA,Intern,Business Development Manager,Strategic Partnerships Manager,"A Strategic Partnerships Manager identifies and develops strategic partnerships and alliances that benefit the organization, fostering collaborations and driving mutual success.",Partnership development Negotiation and collaboration Business development,Airtel Africa
c9944e91-114a-4dbd-ba86-982d10587349,0 to 8 Years,M.Tech,Intern,Process Engineer,Chemical Engineer,"Chemical Engineers design and oversee processes for the production of chemicals and related products. They conduct experiments, analyze data, and develop processes to optimize production, ensure safety, and minimize environmental impact.",Chemical engineering Process design Chemical reactions Safety protocols Laboratory techniques Problem-solving skills,Baxter International
70f6c566-dc77-4519-9572-47398916af31,4 to 15 Years,BA,Full-Time,Nurse Practitioner,Primary Care Nurse Practitioner,"Primary Care Nurse Practitioners provide essential healthcare services, diagnosing and treating common medical conditions, and offering preventive care to patients.",Nursing care Patient assessment Health promotion Medication administration Electronic health records (EHR),Campbell Soup
a57bf5f2-336a-4e30-b6b1-48cd56e8b796,2 to 12 Years,BCA,Full-Time,Business Analyst,Data Business Analyst,"Data Business Analysts focus on data-related projects. They collect and analyze data, identify trends, and provide insights to support data-driven decision-making within the organization.","Data analysis Data modeling Data visualization SQL Data tools (e.g., Tableau)",Northwestern Mutual
5a306871-946d-455d-ba0b-03122df49224,1 to 10 Years,BCA,Full-Time,Event Coordinator,Event Planner,"Plan and coordinate events, including selecting venues, managing budgets, arranging logistics, and ensuring a successful outcome.",Event planning and coordination Budget management Vendor negotiation Venue selection and management Timeline and logistics planning Marketing and promotion Risk management Client communication Creativity Problem-solving Attention to detail,Gap
264374ab-8ab2-4ce6-86c3-254d11e509eb,1 to 12 Years,M.Tech,Part-Time,Legal Counsel,Corporate Attorney,"Corporate Attorneys provide legal counsel and representation to organizations. They handle legal matters, contracts, mergers, acquisitions, and ensure compliance with laws and regulations relevant to the business.",Corporate law and regulations Contract drafting and negotiation Legal research and analysis Risk management Excellent communication and negotiation skills,PayPal Holdings
c4116399-896b-424a-abe5-5f7e6587380e,2 to 12 Years,BA,Temporary,Network Administrator,Network Security Analyst,"Protect an organizations computer networks and systems from security threats, monitor network traffic, and respond to incidents.",Network security protocols Intrusion detection and prevention Security incident response Firewall administration Vulnerability assessment Security policies and procedures Log analysis Ethical hacking Problem-solving Communication skills Attention to detail,TD Ameritrade Holding Corporation
477ba903-1bef-4908-a39c-a8dbe05cc0f3,3 to 8 Years,MBA,Full-Time,Occupational Therapist,Mental Health Occupational Therapist,A Mental Health Occupational Therapist assists individuals with mental health conditions in improving their daily functioning and coping skills through therapy and interventions.,Mental health assessment and evaluation Psychotherapy techniques Cognitive-behavioral therapy (CBT) Trauma-informed care Crisis intervention Substance abuse treatment Group therapy Cultural competence Ethical standards and boundaries Active listening skills,Sprint Corporation
494977b8-5d13-4e72-bf3a-8c886cd1cae8,1 to 13 Years,M.Com,Temporary,Financial Analyst,Investment Analyst,"Investment Analysts analyze financial data and market trends to make informed investment recommendations. They research and assess investment opportunities, create financial models, and provide insights to guide investment decisions and portfolio management.",Financial analysis Investment evaluation Portfolio management Data analysis,Campbell Soup
b4b940c7-bace-49e8-87ef-12dce0673578,3 to 11 Years,M.Com,Full-Time,Event Planner,Event Coordinator,"Event Coordinators plan and execute various events, including conferences, parties, and meetings, managing logistics, budgets, and vendor relationships.",Event planning Vendor coordination Budget management Marketing and promotion Logistics,Equinix
41cd63d9-5e92-45b2-8c71-ad67bc12fe14,0 to 11 Years,PhD,Full-Time,Digital Marketing Specialist,SEO Specialist,"SEO Specialists optimize websites for search engines to improve online visibility. They conduct keyword research, optimize content, and implement SEO strategies to increase organic traffic and rankings.","Search engine algorithms and ranking factors Keyword research and analysis On-page and off-page SEO optimization SEO tools (e.g., Google Analytics, SEMrush) SEO content strategy",Intercontinental Exchange
530ce895-0fe7-4a06-b579-27d36e4eecfb,1 to 9 Years,BBA,Temporary,Inventory Analyst,Inventory Control Specialist,"Inventory Control Specialists manage and optimize inventory levels in a business. They track stock, monitor demand, and implement inventory control procedures to ensure efficient operations and minimize carrying costs.",Inventory management Stock control Demand forecasting Inventory tracking systems Supply chain coordination Problem-solving skills,Stanley Black & Decker
0b3e4eec-cc7f-49f9-a66b-0847ab9617ff,4 to 13 Years,BBA,Contract,Technical Writer,Instructional Designer,Instructional Designers develop educational materials and curricula. They design engaging and effective learning experiences for students or employees.,Instructional design eLearning tools Curriculum development Multimedia design Learning theory knowledge,Ross Stores
1847e5ff-a424-424f-a7b4-491042affc40,4 to 13 Years,M.Tech,Intern,Civil Engineer,Structural Engineer,"A Structural Engineer designs and analyzes the structural integrity of buildings, bridges, and other structures. They ensure safety and compliance with engineering standards.","Structural engineering principles Structural analysis and design software (e.g., AutoCAD, SAP2000) Building codes and standards Project management Structural integrity assessment",Shree Cement
2eb27978-6df8-49b1-882e-9d2f6f547ab2,2 to 15 Years,MBA,Temporary,UX Researcher,User Researcher,"Conduct user research to understand customer needs, preferences, and behaviors to inform product development.",User research methods Usability testing Data analysis and interpretation,Deutsche Lufthansa AG
60c453dd-f1fe-4d86-a752-b2d3d6f3eb81,1 to 10 Years,BCA,Contract,QA Engineer,QA Manager,"A QA Manager is responsible for leading and managing the quality assurance team. They ensure product quality, develop and implement QA processes, and maintain quality standards.",Quality assurance Process improvement Team leadership Problem-solving Quality control,Amgen
d9733a02-ac08-4af4-a22b-6696928b792c,1 to 15 Years,PhD,Intern,Legal Advisor,In-House Counsel,"In the role of In-House Counsel, you will provide legal support to the organization across various areas, including contracts, employment law, and regulatory compliance. You will draft legal documents, handle litigation matters, and advise on legal risks affecting day-to-day operations. Your role is crucial in ensuring the company operates within the bounds of the law.",In-house counsel Legal advisory Employment law Intellectual property Regulatory compliance Dispute resolution Contract review Client counseling,Pfizer
880633cd-2c08-4a3b-8bbb-955184a4f95c,1 to 8 Years,BA,Full-Time,Software Architect,Enterprise Architect,"An Enterprise Architect oversees the overall IT infrastructure, ensuring it supports business processes, and develops strategies to enhance the organizations technology landscape.",Enterprise architecture Business strategy alignment IT governance and compliance,Pfizer Inc.
d37ff4a8-7530-4ec9-b3b1-5bfb13650509,3 to 15 Years,B.Com,Intern,Software Tester,Quality Assurance Analyst,"A Quality Assurance Analyst tests software and products to ensure they meet quality standards. They identify defects, report issues, and work with development teams to resolve problems.","Quality assurance processes Testing methodologies (e.g., manual, automated) Bug tracking and reporting Test case development Regression testing",Tata Communications
72c4c2e8-9d5f-4319-b6df-9aed646e6c55,3 to 12 Years,BBA,Temporary,Supply Chain Manager,Demand Planner,A Demand Planner analyzes historical sales data to forecast future demand for products. They work to optimize inventory levels and ensure product availability while minimizing costs.,Demand forecasting Inventory management Data analysis Sales and operations planning (S&OP) ERP software proficiency,Ross Stores
bd712b31-c767-4986-a527-1415e26fd927,5 to 14 Years,M.Com,Part-Time,Procurement Manager,Strategic Sourcing Manager,"Develop and execute sourcing strategies to procure goods and services, negotiate contracts, and manage supplier relationships.",Strategic sourcing strategies Supplier evaluation and selection Negotiation skills Vendor management Cost analysis Supply chain management Contract management Problem-solving Attention to detail Communication skills Strategic thinking,Weyerhaeuser
933a167c-106b-47e3-b09d-b836019cd85f,0 to 9 Years,B.Com,Full-Time,Family Nurse Practitioner,Geriatric Nurse Practitioner,Geriatric Nurse Practitioners focus on the healthcare needs of elderly patients. They provide specialized care and address age-related health concerns.,Geriatric healthcare Geriatric assessment Geriatric treatment Elderly patient care Geriatric pharmacology,CDW
842be8dc-877c-4c6f-b02d-eed85bd194ff,3 to 8 Years,MBA,Temporary,Systems Administrator,IT Support Specialist,"IT Support Specialists provide technical assistance to end-users, troubleshooting hardware and software problems, setting up equipment, and maintaining IT infrastructure.",Technical troubleshooting Hardware and software support Customer service Problem-solving Communication,Altice USA
c71e935f-4b4f-4d1c-82f1-9f0b932a6279,3 to 8 Years,M.Tech,Full-Time,Operations Manager,Quality Control Manager,"Quality Control Managers establish and enforce quality standards within an organization. They develop quality control processes, perform inspections, and implement corrective actions to maintain product or service quality.","Quality control processes and methodologies Statistical process control (SPC) Root cause analysis and corrective action Quality management systems (e.g., ISO 9001) Compliance and regulatory knowledge",Torrent Pharmaceuticals
eb94d3e2-f937-42e1-999f-876b9345e606,4 to 12 Years,M.Tech,Intern,Systems Administrator,Database Administrator,"Database Administrators manage databases, ensuring data integrity, security, and efficient performance. They design, implement, and maintain databases while troubleshooting issues.","Database management systems (e.g., MySQL, Oracle, SQL Server) Data security Database tuning and optimization Backup and recovery",U.S. Bancorp
70a58305-e83a-4e84-9456-4d4284587943,0 to 11 Years,BBA,Part-Time,Software Engineer,Backend Developer,"A Backend Developer is tasked with building and maintaining the server-side logic and database infrastructure of web applications. They work on the core functionality, data storage, and server communication to ensure the application runs smoothly and efficiently.","Proficiency in one or more backend programming languages (e.g., Java, Python, Node.js, Ruby) API development Database management (SQL or NoSQL) Server management and deployment Security best practices Knowledge of web frameworks (e.g., Express, Django)",Telstra Corporation
e845b5bf-aca8-4288-9d1e-10ddda94e95d,5 to 8 Years,PhD,Contract,Landscape Designer,Sustainable Landscape Specialist,"Sustainable Landscape Specialists focus on creating environmentally friendly and sustainable landscapes. They incorporate eco-friendly practices, native plants, and water conservation techniques into landscape design and maintenance.",Sustainable landscape design Native plant selection Water conservation Soil health Green building practices LEED certification,Beach Energy
cc875084-23d7-40e2-b32c-d1e307ecf95d,4 to 10 Years,BA,Contract,Landscape Architect,Environmental Designer,"Design outdoor spaces, parks, and landscapes with an emphasis on environmental sustainability.",Environmental design principles Sustainability concepts CAD and design software,Bunzl
004ef98c-9d32-4e3f-aa44-194ee1b088ac,2 to 10 Years,BBA,Full-Time,Customer Support Specialist,Customer Success Manager,"Customer Success Managers focus on ensuring customer satisfaction and retention. They build relationships with clients, understand their needs, and work to maximize the value customers receive from products or services, ultimately driving customer success and loyalty.",Customer relationship management Onboarding and training Customer feedback analysis Retention strategies Cross-selling and upselling Strong communication and empathy Customer advocacy,Bajaj Finserv
e44d80a1-149a-4b7d-bf86-fcb6f4f7aad2,2 to 8 Years,M.Com,Contract,Process Engineer,Chemical Engineer,"Chemical Engineers design and oversee processes for the production of chemicals and related products. They conduct experiments, analyze data, and develop processes to optimize production, ensure safety, and minimize environmental impact.",Chemical engineering Process design Chemical reactions Safety protocols Laboratory techniques Problem-solving skills,China Merchants Bank
fdfaa66a-0fdb-442e-9549-f04fff25cb3d,1 to 10 Years,BA,Part-Time,Executive Assistant,Project Coordinator,"Project Coordinators assist in planning, executing, and monitoring projects. They facilitate communication among team members, track project progress, and ensure tasks are completed on time.",Project management Communication Time management Organization Problem-solving,Vulcan Materials
c3c5cb12-dab1-47d5-bf3b-ed3a58f12fcb,0 to 12 Years,M.Com,Contract,Java Developer,Java Backend Developer,"Java Backend Developers specialize in building the server-side components of software applications using Java. They work on database integration, server logic, and performance optimization to ensure efficient and reliable backend functionality.","Backend development RESTful APIs Database integration Java EE (Enterprise Edition) Performance optimization Version control (e.g., Git)",Cipla
e63309dd-f3fd-4a20-a564-fe421b950cb9,0 to 15 Years,BBA,Temporary,Urban Planner,City Planner,"City Planners develop and implement urban planning strategies. They work to improve communities, manage resources, and address issues related to land use and infrastructure.",Urban planning Zoning regulations Environmental planning GIS proficiency Community engagement,Barratt Developments
32ccbdd1-e5ed-4a40-ba24-fdc9a21e9db2,4 to 14 Years,MCA,Contract,Civil Engineer,Water Resources Engineer,"A Water Resources Engineer manages and develops water-related projects, such as dams, irrigation systems, and flood control measures, to ensure water resource sustainability.",Water resources engineering Hydrology and hydraulics Environmental impact assessment Water resource modeling software Watershed management,Suncorp Group
4980591e-5566-4961-9d9e-98be8122fa6d,0 to 8 Years,PhD,Part-Time,Digital Marketing Specialist,Social Media Manager,"Social Media Managers oversee an organizations social media presence. They create and schedule content, engage with followers, and analyze social media metrics to drive brand awareness and engagement.","Social media platforms (e.g., Facebook, Twitter, Instagram) Content creation and scheduling Social media analytics and insights Community engagement Paid social advertising",Conagra Brands
95debfe3-2c54-4aad-b2c6-c82b7714e20f,3 to 13 Years,MBA,Contract,Network Engineer,Network Administrator,"Network Administrators manage an organizations computer networks. They configure, monitor, and maintain network infrastructure, ensuring optimal performance and security.","Network management Troubleshooting Network security IT certifications (e.g., CCNA)",International Paper
ec7f4559-02c8-4ab7-8adf-2634247e3230,1 to 9 Years,B.Com,Intern,Chemical Engineer,Quality Control Engineer,"Monitor and maintain product quality standards, perform inspections, and implement quality control procedures.","Quality control processes Quality assurance standards (e.g., ISO) Statistical analysis Inspection techniques Documenting quality issues Root cause analysis Communication with production teams Problem-solving Attention to detail Technical knowledge",Bajaj Electricals
14967e0a-eb25-435f-8589-4fc711808d83,0 to 12 Years,MBA,Temporary,Database Administrator,Database Security Specialist,A Database Security Specialist focuses on protecting databases from unauthorized access and data breaches. They implement security measures and ensure compliance with regulations.,Database security measures Data encryption and access control Security compliance Vulnerability assessment Database auditing and monitoring,Northern Trust
2bcf8d7c-c995-46b5-8ee7-c5d1074d6750,4 to 15 Years,M.Com,Part-Time,Interior Designer,Residential Interior Designer,"A Residential Interior Designer plans and designs interior spaces in homes. They select furnishings, colors, and layouts to create functional and aesthetically pleasing environments.",Residential interior design Space planning Color theory and selection Furniture and materials selection 3D modeling and rendering,Intertek Group
5d94646e-a862-41a4-b916-c6a07a5f6de9,3 to 8 Years,M.Com,Part-Time,UX Researcher,User Researcher,"Conduct user research to understand customer needs, preferences, and behaviors to inform product development.",User research methods Usability testing Data analysis and interpretation,Micron Technology
0d596ce9-da4c-42af-a080-4e9ca570707d,1 to 10 Years,MCA,Full-Time,Mechanical Designer,CAD Technician,Create and modify technical drawings using computer-aided design (CAD) software for various engineering projects.,Computer-aided design (CAD) software Technical drawing Blueprint interpretation Drafting standards Engineering principles Collaboration with engineers Problem-solving Attention to detail Communication skills 3D modeling (if applicable),Kimberly-Clark
e182cebe-2001-4d9e-a64d-3afcc81c68a1,4 to 8 Years,BA,Full-Time,Investment Banker,Financial Analyst,"A Financial Analyst conducts financial analysis, generates reports, and provides insights to support decision-making, budgeting, and financial planning.",Financial analysis Data analysis Financial modeling,China Telecom
7c70e8b7-e63e-4989-bbea-8e49d975ea81,5 to 13 Years,M.Com,Contract,Network Security Specialist,Security Consultant,"A Security Consultant is responsible for assessing an organizations security infrastructure, identifying vulnerabilities, and recommending solutions to enhance security. They conduct risk assessments, implement security measures, and provide guidance on security policies and procedures.",Security consulting Risk assessment Security audits Security policy development Penetration testing Client communication,Procter & Gamble
e8634e11-2868-4e87-9f86-97d8c02f0488,5 to 13 Years,M.Com,Intern,Litigation Attorney,Family Law Attorney,"Family Law Attorneys deal with legal matters related to family relationships. They handle cases like divorce, child custody, adoption, and domestic disputes to provide legal guidance.",Family law Divorce proceedings Child custody Mediation Legal counseling Court representation,Norwegian Cruise Line Holdings Ltd.
66f1f9d5-891a-46cc-9256-1d5b8e60f11c,1 to 10 Years,B.Com,Intern,Procurement Manager,Procurement Analyst,"Analyze procurement data, identify cost-saving opportunities, and support the procurement process.",Procurement processes Vendor assessment Contract negotiation Purchase order management Spend analysis Market research Supplier relationship management Data analysis Problem-solving Attention to detail Communication skills Financial acumen,Ulta Beauty
cdc2c71a-d75c-474c-a864-462d73302dd0,4 to 8 Years,B.Tech,Part-Time,Social Media Coordinator,Content Creator,"Create engaging and relevant content, such as articles, videos, or social media posts, to promote brands or products.","Content creation (e.g., writing, editing, graphic design, video production) Content marketing Social media management SEO optimization Creative storytelling Audience engagement Analytics and reporting Adaptability Communication skills Creativity",Parker-Hannifin
ce4d09c4-e3b9-4156-9f38-4893615af951,2 to 9 Years,BCA,Part-Time,Process Engineer,Chemical Engineer,"Chemical Engineers design and oversee processes for the production of chemicals and related products. They conduct experiments, analyze data, and develop processes to optimize production, ensure safety, and minimize environmental impact.",Chemical engineering Process design Chemical reactions Safety protocols Laboratory techniques Problem-solving skills,Berry Global Group
c5845374-040b-40fc-ad58-6191534bdc45,4 to 10 Years,MCA,Full-Time,Chemical Analyst,Research Chemist,"As a Research Chemist, you will engage in scientific research and experimentation to discover and develop new chemical compounds or processes. Your work may involve designing experiments, analyzing data, and publishing research findings. Your role contributes to the advancement of scientific knowledge and may have applications in various industries.",Research chemistry Experimental design Data interpretation Chemical synthesis Research protocols Scientific writing Problem-solving skills,Associated British Foods
71d36eec-2988-4d2e-a5e7-44f13ff95b4f,4 to 9 Years,BCA,Contract,Dental Hygienist,Dental Public Health Hygienist,A Dental Public Health Hygienist works to improve oral health at the community level. They develop and implement public health programs and educate individuals on oral hygiene.,Dental public health principles Community outreach and education Dental health program planning Epidemiology knowledge Public health regulations knowledge,Larsen & Toubro Infotech
5c9b54de-ba04-4111-a797-c04ce3b7007f,0 to 8 Years,MBA,Part-Time,Email Marketing Specialist,Deliverability Analyst,"Monitor and improve email deliverability rates, troubleshoot delivery issues, and maintain a clean email list.","Email deliverability best practices Spam filter testing List hygiene Blacklist monitoring Email authentication (e.g., SPF, DKIM) Deliverability metrics analysis Troubleshooting deliverability issues Communication skills Data analysis Attention to detail",KeyCorp
1aefb4ea-a2ad-4d70-8e5b-4fb93f571f30,4 to 11 Years,M.Tech,Full-Time,Investment Analyst,Portfolio Manager,"A Portfolio Manager oversees investment portfolios, making decisions to maximize returns and minimize risks. They analyze financial markets and adjust asset allocations accordingly.",Investment management Financial analysis Risk assessment Asset allocation Portfolio optimization,Reinsurance Group of America
ea402325-55d9-4f4b-800c-45beb811f2b7,4 to 13 Years,M.Com,Intern,Financial Controller,Finance Manager,"Finance Managers oversee an organizations financial operations, including budgeting, financial reporting, and investment management. They analyze financial data, make strategic financial decisions, and ensure compliance with financial regulations.","Financial management Budgeting Financial analysis Financial reporting Risk management Financial software (e.g., Excel, QuickBooks) Strategic planning",E.ON SE
b81c5607-a9f1-419e-a7ae-325c4bf8f6b4,2 to 8 Years,MBA,Contract,HR Coordinator,Recruitment Coordinator,"Recruitment Coordinators support the hiring process by scheduling interviews, screening candidates, and assisting with onboarding. They ensure a smooth recruitment process and maintain candidate records.",Recruitment process Candidate screening Applicant tracking systems Communication,Intercontinental Exchange
aadda9b4-3fe1-4727-a16d-f42aebdaefbc,2 to 11 Years,MCA,Full-Time,Customer Service Manager,Customer Support Manager,"Customer Support Managers oversee a team of customer support representatives. They set performance goals, resolve complex customer issues, and develop strategies to improve customer satisfaction and the efficiency of support operations.",Customer support Team leadership Customer satisfaction Issue resolution Performance metrics Training and development,"Revlon, Inc."
8cd1643b-bcd6-408d-893d-646fd4ac9485,1 to 12 Years,M.Com,Part-Time,Environmental Engineer,Sustainability Specialist,"A Sustainability Specialist promotes sustainability initiatives within organizations, develops sustainability programs, and helps reduce environmental impacts while increasing efficiency.",Sustainability practices Environmental management systems Green certifications,PNC Financial Services Group
92fb6a9d-77d6-403c-8877-68ec6dcc4446,4 to 12 Years,BA,Part-Time,Legal Advisor,In-House Counsel,"In the role of In-House Counsel, you will provide legal support to the organization across various areas, including contracts, employment law, and regulatory compliance. You will draft legal documents, handle litigation matters, and advise on legal risks affecting day-to-day operations. Your role is crucial in ensuring the company operates within the bounds of the law.",In-house counsel Legal advisory Employment law Intellectual property Regulatory compliance Dispute resolution Contract review Client counseling,Lockheed Martin
4f9a0e0b-3d21-4ae0-87ea-397c55aa7796,3 to 9 Years,PhD,Part-Time,Veterinarian,Exotic Animal Veterinarian,"Provide medical care and treatment to exotic animals, diagnose illnesses, perform surgeries, and educate owners on animal care.",Exotic animal medicine Exotic animal diagnostics Specialized surgical skills Avian medicine Reptile care Amphibian care Exotic animal anesthesia Compassion and empathy Client communication Problem-solving Attention to detail,Shriram Transport Finance Company
